product_id,district_id1,district_id2,district_id3,district_id4,lat,lon,railway,airport,citycenter,railway2,airport2,citycenter2,eval,eval2,eval3,eval4,voters,startdate,upgradedate,cooperatedate,maxstock,ciiquantity
2712,10201,22644,33784,61256,24.5189544678,83.2534912109,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,6.0,7,5.5,3.8,9864.0,1988-01-01,2012-05-01,2013-07-02,549.0,318
2713,10201,22542,93936,-1,5.15409049988,22.6022735596,10.1,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.0,3.5,1786.0,2008-03-01,2015-09-01,2013-07-04,455.0,25
2714,10201,22542,93936,-1,5.15443534851,22.6022171021,-1.0,-1.0,6.3,-1.0,-1.0,-1.0,6.0,7,5.5,3.6,1934.0,2005-12-01,2012-10-01,2014-05-16,354.0,19
2715,10201,22542,93936,-1,5.15509681702,22.6114715576,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.7,1604.0,2012-01-01,1753-01-01,2012-08-02,359.0,43
2716,10201,22542,93936,-1,5.15731086731,22.6200149536,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,8,5.0,3.7,2358.0,2013-11-01,2015-01-01,2014-05-16,468.0,20
2717,10201,22542,93936,-1,5.15369186401,22.6113647461,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,8,5.0,3.7,1859.0,2014-12-01,1753-01-01,2014-12-15,265.0,0
2719,10201,22134,2186896,1357200,6.09660186768,23.5598922729,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.6,1518.0,2014-07-01,-1,2014-11-07,60.0,53
2720,10201,20808,31312,154752,11.8155052185,42.6045379639,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,2016.0,2014-01-01,2014-06-01,2014-12-26,59.0,116
2721,10201,20808,31312,52000,11.8226364136,42.6310882568,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,997.0,1753-01-01,1753-01-01,2016-02-17,91.0,21
2722,10201,20808,31312,1305304,11.8039825439,42.584362793,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.6,4031.0,2014-05-01,-1,2014-12-29,297.0,382
2723,10201,20808,31312,154752,11.8153541565,42.6042541504,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,463.0,2014-05-01,-1,2015-04-14,28.0,10
2724,10201,20808,31312,52000,11.82394104,42.6329711914,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,2288.0,2014-08-01,1753-01-01,2014-10-16,98.0,261
2725,10201,20808,31312,154752,11.8149543762,42.6047302246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,1261.0,2014-05-01,2016-01-01,2014-10-31,70.0,34
2726,10201,20808,31312,52000,11.8240455627,42.6329071045,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.3,2499.0,2014-08-01,-1,2015-03-05,92.0,12
2727,10201,20808,31312,154752,11.8153869629,42.6042816162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1436.0,2014-09-01,1753-01-01,2014-09-28,34.0,184
2728,10201,20808,31312,154752,11.8145996094,42.6022155762,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.5,531.0,2011-01-01,-1,2014-10-15,56.0,7
2730,10201,20808,31312,1305304,11.801902771,42.5802642822,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.0,3.5,959.0,2014-10-01,-1,2014-11-14,231.0,2
2754,10201,20808,31312,154752,11.8190422058,42.6125274658,-1.0,35.2,5.3,3.9,4.0,4.1,3.0,4,2.0,3.4,1555.0,2006-01-01,2013-08-01,2013-08-20,210.0,126
2758,10201,20808,31312,154752,11.8169845581,42.610736084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.5,3.5,805.0,2008-10-01,2014-12-01,2015-01-29,84.0,25
2759,10201,20808,31312,52000,11.8221557617,42.631552124,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.0,2864.0,1992-01-01,2013-09-01,2015-06-16,251.0,228
2761,10201,20808,31312,154752,11.8163291931,42.6057403564,-1.0,-1.0,8.3,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,630.0,2008-05-01,1753-01-01,2014-07-03,136.0,100
2764,10201,20808,31312,52000,11.8228363037,42.6301605225,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.5,3.5,2516.0,1999-01-01,2015-01-01,2015-01-23,272.0,72
2765,10201,20808,31312,52000,11.823601532,42.6308074951,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.1,2506.0,2004-06-01,2015-03-01,2014-03-28,224.0,20
2766,10201,20808,31312,154752,11.8153106689,42.6072021484,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,889.0,2010-01-01,-1,2015-03-20,148.0,25
2767,10201,20808,31312,464048,11.9287330627,42.8260345459,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.5,735.0,1999-06-01,2015-12-01,2014-03-18,137.0,10
2768,10201,20808,31312,154752,11.8163818359,42.6082977295,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.5,545.0,2008-10-01,-1,2015-04-14,53.0,26
2769,10201,20808,31312,154752,11.8164024353,42.6059570312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,391.0,2004-03-01,2015-01-01,2015-04-03,134.0,6
2770,10201,20808,31312,154752,11.8168212891,42.6094360352,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,722.0,2010-12-01,-1,2015-04-13,146.0,9
2771,10201,20808,31312,52000,11.8197143555,42.6286804199,3.1,30.2,3.3,6.4,6.5,6.6,4.0,4,3.0,3.0,2547.0,2003-12-01,2012-11-01,2005-07-05,186.0,46
2772,10201,20808,31312,52000,11.8247276306,42.6309448242,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,8,3.0,3.5,3606.0,2011-04-01,2015-12-01,2015-01-29,56.0,43
2773,10201,20808,31312,154752,11.8118476868,42.6037628174,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,2.9,167.0,2011-12-01,-1,2015-04-14,87.0,14
2774,10201,20808,31312,154752,11.8163719177,42.6081878662,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,872.0,2012-07-01,-1,2015-04-10,46.0,11
2775,10201,20808,31312,154752,11.8157463074,42.6043243408,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,2180.0,2013-07-01,2013-10-01,2015-04-13,63.0,258
2776,10201,20808,31312,154752,11.8152870178,42.6050506592,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1285.0,2013-10-01,1753-01-01,2014-01-07,31.0,117
2777,10201,20808,31312,154752,11.8156509399,42.6043945313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,731.0,2013-10-01,-1,2015-02-25,43.0,81
2779,10201,22950,34608,1339416,15.4192577362,60.1035232544,20.1,35.2,1.3,1.4,1.5,1.6,6.0,7,5.5,3.4,6282.0,2005-01-01,2014-11-01,2006-11-06,802.0,130
2780,10201,22950,34608,1339416,15.4125320435,60.0967987061,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.0,3.6,3490.0,2013-07-01,1753-01-01,2013-10-08,162.0,143
2782,10201,21114,31518,1321112,23.3499137878,72.9705596924,-1.0,-1.0,1.3,-1.0,-1.0,-1.0,4.0,8,3.0,3.5,1915.0,1999-05-01,2015-06-01,2015-06-26,266.0,0
2783,10201,21114,31518,1321112,23.342250824,72.9655105591,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.1,126.0,2005-01-01,2016-01-01,2015-07-31,77.0,2
2784,10201,21114,31518,1321112,23.3422370911,72.967401123,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.3,1504.0,2000-01-01,2016-03-01,2015-01-04,261.0,79
2785,10201,21114,31518,1321112,23.3422050476,72.9655288696,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,4.0,3.6,3096.0,2004-01-01,2013-05-01,2015-06-15,155.0,219
2788,10201,22950,73336,-1,4.79573249817,19.5789382935,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.3,697.0,2012-01-01,2015-08-01,2015-06-09,137.0,38
2789,10201,22950,73336,-1,4.80210609436,19.5716445923,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.5,271.0,1998-04-01,2013-04-01,2014-11-03,70.0,2
2791,10201,22644,301275,-1,15.6743278503,52.1041946411,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2,0.5,0.0,111.0,2014-01-01,-1,2016-05-19,0.0,46
2793,10201,21420,2198947,-1,33.4923259735,104.464901733,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.7,954.0,2014-03-01,-1,2016-03-08,342.0,8
2794,10201,22746,53869,86528,6.87195568085,34.2205490112,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.2,178.0,2016-05-01,1753-01-01,2014-12-22,137.0,3
2795,10201,22746,53869,87672,6.8995634079,34.1604263306,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.5,3.4,1990.0,2007-07-01,2014-11-01,2014-02-26,729.0,114
2796,10201,22746,53869,86528,6.87071914673,34.2205444336,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,961.0,1998-12-01,2012-12-01,2015-04-17,169.0,76
2797,10201,22746,53869,86528,6.87237796783,34.2197273254,-1.0,-1.0,50.3,-1.0,-1.0,-1.0,5.0,4,4.5,3.3,2237.0,1998-01-01,2001-01-01,2013-12-25,391.0,87
2798,10201,23256,2234173,-1,4.06470069885,10.8532493591,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.4,773.0,2011-06-01,-1,2015-05-07,281.0,0
2799,10201,22440,2182879,-1,9.09430503845,32.844342041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,4.0,3.8,893.0,2010-06-01,2016-04-01,2015-04-21,117.0,2
2800,10201,22440,2182879,-1,9.08070545197,32.8513160706,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.5,2374.0,2014-03-01,2016-04-01,2015-04-08,195.0,10
2802,10201,22848,203631,-1,15.237087059,75.8514770508,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.0,753.0,1994-12-01,2013-04-01,2014-12-17,247.0,18
2803,10201,22848,203631,-1,15.1259296417,75.8391082764,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,8,3.5,3.4,1219.0,1992-01-01,2013-05-01,2014-12-24,374.0,11
2804,10201,22848,203631,-1,15.1322902679,75.8481445312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,1479.0,2013-09-01,1753-01-01,2015-05-08,184.0,41
2805,10201,22848,203631,-1,15.142950058,75.8457893372,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.3,581.0,2014-05-01,-1,2014-09-17,100.0,10
2806,10201,22848,203631,-1,15.1314918518,75.8423873901,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,4.0,3.6,1384.0,2014-01-01,2014-08-01,2014-09-30,129.0,4
2809,10201,22746,56753,1380808,2.31129646301,11.319329834,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.6,321.0,2013-08-01,1753-01-01,2015-02-17,89.0,28
2810,10201,22746,56753,104312,2.3126991272,11.3010673523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,1093.0,2013-11-01,-1,2015-06-18,145.0,45
2812,10201,22746,56753,104312,2.3060251236,11.3054374695,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.5,1099.0,2014-01-01,2016-01-01,2014-08-01,116.0,24
2813,10201,22746,56753,1380808,2.31089134216,11.3126335144,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,277.0,2014-11-01,1753-01-01,2014-11-10,86.0,0
2815,10201,22746,56753,1380808,2.31167106628,11.3190231323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,386.0,-1,-1,2014-12-31,97.0,12
2827,10201,22746,56753,1380808,2.31118602753,11.3121765137,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.5,3.6,1297.0,2010-12-01,-1,2015-06-18,117.0,5
2828,10201,22746,56753,104312,2.31792545319,11.3085464478,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,570.0,2011-03-01,2014-01-01,2014-06-05,125.0,7
2829,10201,22746,56753,1380808,2.31133937836,11.3189971924,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.5,3.7,509.0,2011-05-01,-1,2015-04-28,108.0,17
2830,10201,22746,56753,1380808,2.31014728546,11.3162200928,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,268.0,2012-04-01,2013-10-16,2012-06-29,90.0,8
2832,10201,22746,56753,1380808,2.31099624634,11.3118232727,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,584.0,2012-09-01,2015-09-01,2014-07-30,113.0,33
2833,10201,22746,56753,104312,2.30672569275,11.3051841736,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.6,518.0,2013-02-01,-1,2015-01-29,132.0,12
2834,10201,22746,56753,104312,2.30641307831,11.3060684204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.2,1379.0,2010-12-01,-1,2015-01-29,81.0,4
2835,10201,22338,51809,-1,7.78705101013,35.8499427795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.5,3.4,918.0,2009-05-01,-1,2014-05-16,250.0,17
2836,10201,22338,57474,1355744,20.8669830322,95.4401550293,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,5850.0,2014-10-01,1753-01-01,2015-02-06,162.0,245
2837,10201,22338,57474,1355744,20.8697692871,95.438861084,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.4,1940.0,2014-10-01,1753-01-01,2014-12-24,68.0,8
2840,10201,22338,57474,1355744,20.869883728,95.4436889648,-1.0,-1.0,4.3,-1.0,-1.0,-1.0,4.0,5,3.0,3.3,1388.0,1996-09-01,2008-01-01,2015-11-12,175.0,202
2841,10201,22236,127102,-1,10.5322059631,46.1400115967,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,507.0,2014-01-01,-1,2015-04-01,165.0,11
2844,10201,22644,808447,-1,26.6521745682,91.8986434937,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1469.0,2008-01-01,2011-01-01,2012-08-09,133.0,88
2845,10201,22644,808447,-1,26.6762569427,91.9151985168,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,1094.0,2012-03-01,2014-01-01,2014-06-04,40.0,26
2846,10201,22644,808447,-1,26.6834306717,91.9089706421,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,870.0,2012-02-01,2013-09-01,2015-07-03,57.0,78
2847,10201,22644,808447,-1,26.6637926102,91.9010673523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1189.0,2013-09-01,2016-02-20,2013-10-23,57.0,127
2848,10201,22644,808447,-1,26.676864624,91.9134407043,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.5,576.0,2009-01-01,2014-09-01,2014-04-25,57.0,2
2853,10201,22746,34196,54080,4.62563171387,22.651008606,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,618.0,2012-12-01,1753-01-01,2014-03-18,72.0,0
2854,10201,22746,34196,54080,4.62302970886,22.6576293945,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.5,1464.0,2013-03-01,-1,2015-05-20,112.0,26
2855,10201,22746,34196,54080,4.62451629639,22.6540557861,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,1710.0,2013-05-01,2015-12-01,2014-05-16,60.0,93
2856,10201,22746,34196,54080,4.62456054688,22.6513504028,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2,0.5,3.1,2453.0,2013-01-01,2015-01-01,2016-05-17,60.0,336
2857,10201,22746,34196,54080,4.62411766052,22.6589447021,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,142.0,-1,-1,2015-11-18,36.0,0
2858,10201,22746,34196,54080,4.62370529175,22.6538238525,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,2.8,427.0,2013-10-01,1753-01-01,2015-02-04,36.0,5
2859,10201,22746,34196,54080,4.62526245117,22.6562103271,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,2656.0,2013-08-01,2015-10-01,2015-02-04,72.0,317
2860,10201,22746,34196,54080,4.62453536987,22.6540267944,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,454.0,2016-01-01,2016-04-01,2016-05-06,96.0,75
2861,10201,22746,34196,54080,4.62371406555,22.6538253784,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,2.8,673.0,2012-11-01,1753-01-01,2015-02-05,48.0,6
2862,10201,22746,34196,155688,4.63561706543,22.6641357422,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.6,1456.0,2012-10-01,2015-09-01,2015-01-28,106.0,14
2863,10201,22746,34196,155688,4.64011535645,22.6652923584,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,1848.0,2013-12-01,-1,2014-12-10,158.0,75
2864,10201,22746,34196,54080,4.62442054749,22.6558731079,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,836.0,2013-09-01,2014-10-25,2015-03-30,38.0,28
2865,10201,22746,34196,54080,4.62403678894,22.6590103149,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,2.4,901.0,2014-01-01,2014-04-01,2014-06-09,24.0,138
2867,10201,22746,34196,1567800,4.65513954163,22.7626846313,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.0,3.7,4678.0,2014-05-01,1753-01-01,2014-02-17,326.0,134
2868,10201,22746,34196,54080,4.62365226746,22.6540359497,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,208.0,2008-08-01,2014-02-01,2014-07-30,25.0,6
2869,10201,22746,34196,54080,4.62478218079,22.6540679932,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1250.0,2014-01-01,2014-04-01,2014-06-26,103.0,24
2872,10201,22746,34196,155688,4.6357383728,22.6641677856,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,1052.0,2012-03-01,2016-03-01,2014-07-28,118.0,48
2875,10201,22746,34196,54080,4.62535476685,22.6534423828,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,3301.0,2014-09-01,2015-04-01,2014-09-15,67.0,331
2877,10201,22746,34196,54080,4.62443313599,22.6542053223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2,0.5,3.4,2628.0,2014-01-01,-1,2016-05-19,64.0,513
2879,10201,22746,34196,54080,4.62363815308,22.6578338623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,667.0,2014-12-01,-1,2014-12-15,96.0,22
2880,10201,22746,34196,155688,4.63399276733,22.6677932739,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.3,408.0,-1,-1,2014-12-24,100.0,3
2891,10201,22746,34196,54080,4.62322349548,22.6543273926,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,2027.0,2005-03-01,2013-03-01,2015-06-18,168.0,52
2905,10201,22746,34196,54080,4.62356147766,22.6562591553,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,778.0,2006-07-01,-1,2015-02-05,113.0,71
2910,10201,22746,34196,54080,4.62201042175,22.6514724731,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,2263.0,2007-08-01,2013-06-01,2009-06-25,120.0,156
2914,10201,22746,34196,54080,4.62597732544,22.6543792725,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,1362.0,2007-07-01,2013-09-01,2015-05-20,101.0,50
2922,10201,22746,34196,54080,4.62521591187,22.6551132202,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,1388.0,2009-08-01,-1,2014-03-04,77.0,48
2927,10201,22746,34196,54080,4.62299079895,22.6563064575,6.1,40.2,1.8,1.9,2.0,2.1,3.0,4,2.0,3.2,1124.0,2005-01-01,2013-04-01,2005-12-30,120.0,58
2928,10201,22746,34196,155688,4.63683128357,22.6719284058,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.4,572.0,2006-10-01,2012-07-01,2014-12-10,155.0,23
2929,10201,22746,34196,1567800,4.71303443909,22.7573059082,-1.0,-1.0,146.3,-1.0,-1.0,-1.0,6.0,4,5.5,3.6,7406.0,2007-09-01,1753-01-01,2014-01-21,296.0,463
2930,10201,22746,34196,155688,4.63357276917,22.6702758789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.1,1523.0,2005-09-01,-1,2014-12-10,150.0,93
2931,10201,22746,34196,54080,4.62458229065,22.6586959839,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,512.0,2010-01-01,-1,2015-02-04,456.0,23
2932,10201,22746,34196,54080,4.62344436646,22.6556716919,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,2413.0,2006-09-01,2011-06-01,2014-11-17,91.0,207
2933,10201,22746,34196,155688,4.63637008667,22.665776062,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.6,98.0,2003-05-01,2016-03-01,2015-02-12,120.0,5
2934,10201,22746,34196,54080,4.62280044556,22.6567245483,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1901.0,2014-10-16,-1,2014-06-03,160.0,47
2935,10201,22746,34196,54080,4.62319602966,22.6548583984,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,1608.0,2008-09-01,1753-01-01,2014-06-26,191.0,92
2936,10201,22746,34196,54080,4.62224960327,22.6518692017,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.1,2003.0,1967-01-01,2014-01-01,2012-12-17,124.0,120
2937,10201,22746,34196,155688,4.63634872437,22.6642913818,15.1,45.2,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,2.9,1008.0,2012-11-01,1753-01-01,2013-05-02,120.0,50
2938,10201,22746,34196,54080,4.62394866943,22.6528289795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.5,1547.0,2008-11-01,1753-01-01,2015-06-18,107.0,10
2939,10201,22746,34196,54080,4.62371177673,22.6538330078,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,2110.0,2009-07-01,2014-03-01,2015-04-15,139.0,23
2940,10201,22746,34196,54080,4.62336082458,22.6535400391,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,2.4,726.0,2007-01-01,2011-10-01,2014-12-10,60.0,29
2941,10201,22746,34196,54080,4.62446670532,22.6583114624,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,677.0,2009-05-01,1753-01-01,2009-06-30,116.0,23
2942,10201,22746,34196,155688,4.63318634033,22.6651412964,-1.0,-1.0,10.8,-1.0,-1.0,-1.0,4.0,7,3.0,3.3,4204.0,2002-01-01,2013-11-01,2013-06-17,218.0,82
2943,10201,22746,34196,1567800,4.62694129944,22.7154174805,-1.0,-1.0,35.3,13.4,13.5,13.6,6.0,7,5.5,3.8,5137.0,2003-11-01,2010-11-01,2013-07-26,688.0,159
2944,10201,22746,34196,54080,4.62598228455,22.6516983032,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1682.0,2010-01-01,2011-01-01,2013-06-17,203.0,81
2946,10201,22746,34196,54080,4.62351570129,22.65519104,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.7,733.0,1986-01-19,2015-09-01,2014-04-30,115.0,18
2947,10201,22746,34196,54080,4.6227558136,22.6523544312,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,743.0,2005-08-01,2013-07-01,2014-10-28,96.0,59
2948,10201,22746,34196,54080,4.62353248596,22.6511230469,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,2135.0,2010-04-01,-1,2010-11-02,94.0,108
2949,10201,22746,34196,54080,4.62398338318,22.6531677246,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,678.0,-1,-1,2014-10-23,67.0,7
2950,10201,22746,34196,54080,4.62441940308,22.6559936523,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,1157.0,2010-09-01,2012-12-01,2015-02-09,47.0,124
2951,10201,22746,34196,54080,4.62372245789,22.6538513184,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,2186.0,2009-06-01,2016-12-01,2014-09-28,108.0,90
2952,10201,22746,34196,155688,4.63514175415,22.6695495605,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,2.7,2335.0,2010-11-01,2014-09-01,2014-08-01,166.0,33
2953,10201,22746,34196,54080,4.62173347473,22.6510498047,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,1285.0,2008-03-08,2014-09-01,2014-11-14,107.0,2
2954,10201,22746,34196,54080,4.62442054749,22.6570770264,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,1878.0,2011-05-01,2013-09-01,2016-06-13,92.0,22
2955,10201,22746,34196,1567800,4.71304969788,22.7553985596,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.7,3612.0,2011-05-01,1753-01-01,2015-03-25,344.0,139
2956,10201,22746,34196,1567800,4.65993652344,22.7232055664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.0,3.5,1645.0,2012-08-01,1753-01-01,2012-08-17,274.0,47
